Price,Close,High,Low,Open,Volume
Ticker,SWDA.L,SWDA.L,SWDA.L,SWDA.L,SWDA.L
Date,,,,,
2016-11-01,3470.5,3502.8798828125,3180.14990234375,3482.0,1875998
2016-12-01,3607.0,3643.89990234375,3390.760009765625,3452.0,2214261
2017-01-01,3591.5,3746.0,3596.0,3607.0,1402287
2017-02-01,3748.0,3760.0,3563.300048828125,3610.0,1564250
2017-03-01,3762.5,3868.1201171875,3687.239990234375,3783.0,1769745
2017-04-01,3690.0,3793.89111328125,3630.134033203125,3774.0,1748521
2017-05-01,3774.0,3812.0,3633.6279296875,3690.0,4414303
2017-06-01,3764.5,3902.0,3762.10009765625,3797.0,1340755
2017-07-01,3804.0,3869.639892578125,3740.43994140625,3780.0,6454782
2017-08-01,3893.5,3899.0,3790.0,3809.0,1064057
2017-09-01,3825.0,3895.56494140625,3738.7099609375,3895.0,2945043
2017-10-01,3944.5,3987.35302734375,3840.550048828125,3855.0,1960802
2017-11-01,3952.0,4022.0,3930.447021484375,3956.0,2994903
2017-12-01,4032.0,4054.0,3934.0,3947.0,1388370
2018-01-01,4012.5,4136.0,3995.0,4032.0,1481378
2018-02-01,3992.5,4020.0,3779.0,4019.0,1187439
2018-03-01,3805.5,4027.0,3718.0,3968.0,774196
2018-04-01,3957.0,3971.0,3715.0,3805.5,881063
2018-05-01,4103.5,4140.0,3931.0,3938.0,976455
2018-06-01,4143.0,4211.0,4088.0,4111.0,864342
2018-07-01,4281.5,4318.0,4096.0,4096.0,1303855
2018-08-01,4370.0,4429.0,4235.0,4284.0,1105060
2018-09-01,4390.0,4426.0,4285.0,4392.0,996351
2018-10-01,4151.5,4419.0,4001.0,4395.0,1407612
2018-11-01,4169.5,4205.0,4016.0,4115.0,1481655
2018-12-01,3879.5,4280.0,3763.0,4256.0,1085762
2019-01-01,4051.5,4087.0,3808.0,3879.5,1008563
2019-02-01,4139.5,4243.0,4068.0,4070.0,885241
2019-03-01,4271.0,4299.0,4120.0,4168.0,862722
2019-04-01,4411.5,4463.0,4274.0,4294.0,1631433
2019-05-01,4320.0,4440.0,4239.0,4440.0,2200613
2019-06-01,4549.0,4585.0,4270.0,4301.0,1598112
2019-07-01,4795.0,4852.84521484375,4592.0,4592.0,3552886
2019-08-01,4661.5,4827.35693359375,4545.0,4780.0,1816526
2019-09-01,4739.0,4775.81982421875,4656.0,4677.0,1092067
2019-10-01,4607.5,4779.44921875,58.6150016784668,4749.0,1620268
2019-11-01,4754.5,4798.60009765625,4615.44921875,4617.0,1268660
2019-12-01,4773.0,4901.6982421875,4624.759765625,4788.0,1646715
2020-01-01,4769.0,4986.0,4764.0,4773.0,1633652
2020-02-01,4460.0,5087.0,4357.87890625,4811.0,1996903
2020-03-01,4078.0,4734.5,3653.0,4563.0,3987497
2020-04-01,4389.0,4539.0,3817.16796875,3932.0,2137571
2020-05-01,4666.0,4760.0,4269.0,4308.0,2406417
2020-06-01,4784.0,4894.0,4537.0,4719.0,4056593
2020-07-01,4734.0,4991.8251953125,4715.2099609375,4803.0,2519605
2020-08-01,4979.0,5044.0,4757.759765625,4799.0,1491182
2020-09-01,4993.0,5106.490234375,4854.0,4988.0,1951356
2020-10-01,4810.0,5212.66015625,4780.68994140625,5008.0,1815027
2020-11-01,5242.0,5336.4501953125,4838.0,4848.0,2132571
2020-12-01,5357.5,5458.0,5289.31982421875,5296.0,2048069
2021-01-01,5313.5,5537.0,5307.0,5357.5,2000988
2021-02-01,5354.5,5588.0,5310.64013671875,5342.0,1294036
2021-03-01,5590.0,5604.0,5282.0,5390.0,1970520
2021-04-01,5830.5,5868.0,5600.0,5608.0,2122829
2021-05-01,5778.5,5858.0,5558.0,5830.5,1247509
2021-06-01,6001.5,6026.0,5739.5,5756.0,1547440
2021-07-01,6081.0,6141.0,5945.0,6014.0,1637112
2021-08-01,6286.5,6315.0,6072.0,6126.0,1075446
2021-09-01,6180.0,6343.0,6106.0,6320.0,3068419
2021-10-01,6388.0,6388.0,6031.0,6103.0,1386731
2021-11-01,6489.0,6700.0,6318.0,6438.0,2397679
2021-12-01,6624.0,6702.0,6378.39990234375,6519.0,1535354
2022-01-01,6256.0,6699.0,6018.9599609375,6624.0,2430076
2022-02-01,6164.0,6394.0,5800.0,6292.0,2123526
2022-03-01,6511.0,6580.0,5888.0,6163.0,2866034
2022-04-01,6291.0,6533.0,6196.92919921875,6481.0,1625228
2022-05-01,6167.0,6440.0,5882.0,6291.0,2258168
2022-06-01,5845.0,6260.0,5645.0,6208.0,1524563
2022-07-01,6276.0,6327.0,5800.0,5813.0,962952
2022-08-01,6344.0,6636.0,6231.0,6295.0,1042597
2022-09-01,6090.0,6545.0,6031.0,6315.0,2256321
2022-10-01,6224.0,6252.0,5800.0,5963.0,2447944
2022-11-01,6276.0,6405.0,6150.0,6260.0,1848382
2022-12-01,6072.0,6374.0,5942.0,6370.0,1027273
2023-01-01,6335.0,6343.0,6072.0,6072.0,1267242
2023-02-01,6329.0,6617.0,6317.0,6360.0,1305236
2023-03-01,6354.0,6519.0,6074.0,6354.0,2776704
2023-04-01,6372.0,6475.0,6297.0,6406.0,2152951
2023-05-01,6395.0,6527.0,6236.0,6372.0,2721272
2023-06-01,6628.0,6637.0,6366.0,6418.0,1950262
2023-07-01,6772.0,6797.0,6463.0,6650.0,1339832
2023-08-01,6725.0,6795.0,6437.0,6786.0,1656014
2023-09-01,6696.0,6895.0,6625.0,6729.0,1174533
2023-10-01,6501.0,6800.0,6436.0,6696.0,2042177
2023-11-01,6811.0,6903.0,6502.0,6511.0,2300984
2023-12-01,7140.0,7170.0,6808.0,6842.0,1457287
2024-01-01,7254.0,7329.0,7005.2001953125,7140.0,2294830
2024-02-01,7544.0,7563.0,7216.0,7252.0,2508695
2024-03-01,7814.0,7846.0,7495.0,7597.0,2051633
2024-04-01,7643.0,7863.0,7528.0,7814.0,2069947
2024-05-01,7732.0,7950.0,7400.0,7602.0,1361565
2024-06-01,8072.0,8103.0,7750.0,7842.0,1135769
2024-07-01,8042.0,8133.0,7808.0,8041.0,2101900
2024-08-01,8007.0,8092.0,7416.0,8086.0,1897406
2024-09-01,8016.0,8272.0,7659.0,8048.0,2693067
2024-10-01,8231.0,8413.0,8010.0,8064.0,2310587
2024-11-01,8706.5,8759.0,8155.0,8210.0,2229328
2024-12-01,8647.0,9000.0,8463.0,8705.0,2039084
2025-01-01,9042.0,9096.0,8413.0,8647.0,2240334
2025-02-01,8716.0,9060.0458984375,8649.0,8890.0,2372344
2025-03-01,8128.0,8819.0,8034.0,8806.0,3356566
2025-04-01,7925.0,8237.0,7068.0,8187.0,2936016
2025-05-01,8361.0,8511.0,8000.0,8039.0,1437596
2025-06-01,8586.0,8700.0,8289.6669921875,8311.0,1212098
2025-07-01,9074.0,9149.0,8545.0,8583.0,1483505
2025-08-01,9056.0,9133.0,8831.0,9009.0,1935742
2025-09-01,9353.0,9405.0,9010.0,9061.0,1597270
2025-10-01,9818.0,9893.0,9250.0,9328.0,2030750
2025-11-01,9758.0,9934.0,9419.0,9827.0,1993724
2025-12-01,9740.0,9813.0,9563.0,9742.0,2378393
2026-01-01,9714.0,9978.0,9616.384765625,9740.0,1620525
2026-02-01,9900.0,9932.0,9639.0,9645.0,1218934
