Price,Close,High,Low,Open,Volume
Ticker,IGLT.L,IGLT.L,IGLT.L,IGLT.L,IGLT.L
Date,,,,,
2008-01-01,7.628363132476807,0.0,0.0,7.625703377385497,0
2008-02-01,7.645916938781738,0.0,0.0,7.632086213351203,0
2008-03-01,7.70313835144043,0.0,0.0,7.66020252086635,0
2008-04-01,7.425544738769531,0.0,0.0,7.656328880706363,0
2008-05-01,7.315505504608154,0.0,0.0,7.449930394201007,0
2008-06-01,7.2645368576049805,0.0,0.0,7.314593882965802,0
2008-07-01,7.440211772918701,0.0,0.0,7.240653304108209,0
2008-08-01,7.593010425567627,0.0,0.0,7.411667319110192,0
2008-09-01,7.598703384399414,0.0,0.0,7.601993653860054,0
2008-10-01,7.448934078216553,0.0,0.0,7.632389763195717,0
2008-11-01,7.778600215911865,0.0,0.0,7.454542091247107,0
2008-12-01,8.182732582092285,0.0,0.0,7.832326956257174,0
2009-01-01,7.804513454437256,8.214877308364022,7.671525014102101,8.173080755042738,10398840
2009-02-01,7.9261040687561035,8.302270942405828,7.7209217423678025,7.812113645852994,6488394
2009-03-01,8.116086959838867,8.355465603439153,7.610731401368229,7.933702437630928,12222531
2009-04-01,7.83491325378418,8.199680918402526,7.815914484963062,8.131286800104354,8684690
2009-05-01,7.79311466217041,7.926103110447267,7.705722522487722,7.888106307406916,8430628
2009-06-01,7.842510223388672,7.899505791945676,7.587932577875672,7.785515379560428,7476391
2009-07-01,7.785515308380127,7.933702045924494,7.67912440273901,7.834911370714085,4731577
2009-08-01,8.066692352294922,8.135086469887035,7.724722489063273,7.751320040409335,6086968
2009-09-01,8.089488983154297,8.112286775444764,7.964099313734852,8.078089724644688,8808216
2009-10-01,7.929903984069824,8.21107920674491,7.872908409088938,8.062891726414982,4136761
2009-11-01,7.986899375915527,8.024896186903078,7.751319727575826,7.888107957239452,4132300
2009-12-01,7.774117946624756,7.986899809823378,7.70192479902812,7.9717007947110785,8646117
2010-01-01,7.831113815307617,7.869109905021757,7.720923125895537,7.758919940338632,7737310
2010-02-01,7.796916484832764,7.8653106035165665,7.682926045450115,7.819714282817721,7094425
2010-03-01,7.853909015655518,7.876706806887258,7.743718362699462,7.770316631319994,7032211
2010-04-01,7.7817158699035645,7.884307026838296,7.705722984000224,7.853909727531203,6122792
2010-05-01,7.952702045440674,8.169282918485772,7.72852166551322,7.781716764231984,5491128
2010-06-01,8.036294937133789,8.05529370549851,7.599333410949949,7.967900820478614,8579779
2010-07-01,8.009695053100586,8.116085950766918,7.831111030863346,8.036292596334995,10088045
2010-08-01,8.355466842651367,8.54924992798653,7.983099686389556,7.983099686389556,10712298
2010-09-01,8.313667297363281,8.35166409503407,8.123684033737964,8.347864342794129,9093272
2010-10-01,8.097090721130371,8.355468210543469,8.04389561144968,8.302273100862777,12557704
2010-11-01,8.055293083190918,8.184481799174971,7.9261043672068645,8.13128597659228,6502383
2010-12-01,8.040095329284668,8.328870108800341,7.783047734492233,8.024897038114878,6017539
2011-01-01,7.888106822967529,8.055292332434943,7.842510511393221,8.055292332434943,7517534
2011-02-01,7.943201541900635,7.998296144694207,7.605411278614676,7.8843064616462355,7766034
2011-03-01,7.971700668334961,8.078091598247646,7.888108260729298,7.931500679974345,9120709
2011-04-01,7.993739128112793,8.112288837726576,7.907106480765275,7.983100107357372,5715712
2011-05-01,8.089488983154297,8.116086528281299,7.941301521444385,8.002096117371464,8598280
2011-06-01,8.040095329284668,8.203481126551468,8.03021654873365,8.08949140622666,7699343
2011-07-01,8.306070327758789,8.306070327758789,7.875187896264825,8.040093410827385,5659492
2011-08-01,8.431458473205566,9.290183016722642,8.017294849900235,8.28707076935356,21071969
2011-09-01,8.695536613464355,10.262138757511929,8.398022375901968,8.511252561784858,6820957
2011-10-01,8.686038970947266,8.914018410561312,8.222479134346386,8.686038970947266,13275662
2011-11-01,8.85322380065918,8.990772284955355,8.69059824474489,8.781030649622632,11211693
2011-12-01,9.003311157226562,9.050806996397185,8.749873428986104,8.87222290201808,10438221
2012-01-01,9.037508010864258,9.086523605598483,8.87906196462124,8.959614865411007,15073724
2012-02-01,8.917817115783691,9.036366816289773,8.754432063202092,9.02420803989325,12356985
2012-03-01,8.84182357788086,8.963412782477006,8.681477325127732,8.92161622162377,10778936
2012-04-01,8.771529197692871,8.98469078758147,8.75215139841487,8.815225997366287,7508985
2012-05-01,9.149598121643066,9.157197629590172,8.762031913088311,8.769631421035415,15692929
2012-06-01,9.073602676391602,9.278785001541463,8.960373219439544,9.14199678477489,16158792
2012-07-01,9.244585990905762,9.283342305914124,8.953531333970385,9.054602718815854,8619728
2012-08-01,9.225587844848633,9.267383671400282,9.045483351362655,9.259784891400038,10526960
2012-09-01,9.16099739074707,9.259028579263108,8.971014040294275,9.233190542114276,12975136
2012-10-01,9.001409530639648,9.19899162443891,8.916296653147235,9.15719578859057,16404547
2012-11-01,9.060306549072266,9.104002636696817,8.944417303491864,8.978613642943616,6632840
2012-12-01,9.018507957458496,9.081202072898439,8.857021709123979,9.054604525455504,6936722
2013-01-01,8.839920997619629,8.967969676327865,8.797585249732597,8.917814106479366,16114953
2013-02-01,8.914016723632812,8.933015489824548,8.716434628340558,8.834224079814007,10432808
2013-03-01,9.077404022216797,9.112664984505498,8.84790410591057,8.94441626006,6638937
2013-04-01,9.0755033493042,9.233189129190839,9.015848742932219,9.077402863637305,8953973
2013-05-01,8.945415496826172,9.237072209858884,8.919320331510972,9.175670873637435,15326299
2013-06-01,8.742022514343262,8.987627821842331,8.626894477481908,8.968440181679549,18246026
2013-07-01,8.793832778930664,8.884015594331428,8.686571831208434,8.711324582824883,17562127
2013-08-01,8.707488059997559,8.845640741100738,8.553984674348538,8.822615416243854,9054814
2013-09-01,8.776565551757812,8.785199774865932,8.559358040341662,8.661437453249277,8879331
2013-10-01,8.730512619018555,8.818776966529006,8.680010181581116,8.765050969255133,8884454
2013-11-01,8.733613967895508,8.834446187454171,8.667685237403308,8.834446187454171,8625907
2013-12-01,8.646357536315918,8.750214417115988,8.594002288843281,8.702591032456933,15353547
2014-01-01,8.811178207397461,8.828436153452971,8.493169243512463,8.493169243512463,7821895
2014-02-01,8.826690673828125,8.86764417459274,8.74137143534365,8.803421925096028,10689845
2014-03-01,8.838327407836914,8.919768416584342,8.760763908334301,8.849961414972059,12380734
2014-04-01,8.801484107971191,8.943036860917132,8.75688535619647,8.892621105776241,13829976
2014-05-01,8.973448753356934,9.001309640938626,8.809888892944278,8.887241216368032,11325525
2014-06-01,8.92250919342041,9.000879487307436,8.840219525327145,8.957776087260145,11171061
2014-07-01,9.00479793548584,9.048529152044217,8.867648989652087,8.926427643153428,15191211
2014-08-01,9.310442924499512,9.318280176969155,9.000878178562393,9.012634057266858,9343769
2014-09-01,9.255584716796875,9.314362622278068,9.108639579393083,9.302606742221181,10922951
2014-10-01,9.26929759979248,11.139614451510122,9.212478645824898,9.212478645824898,15921983
2014-11-01,9.657843589782715,9.684934444477411,9.345558751118869,9.396284562414955,49935379
2014-12-01,9.82824993133545,9.885713672581447,9.57065481429038,9.739082943195923,11720708
2015-01-01,10.276071548461914,10.28257063202053,9.791474843480643,9.808436861979752,18875650
2015-02-01,9.852028846740723,10.303811091162975,9.768250545920662,10.26616282275548,16499546
2015-03-01,10.026402473449707,10.137366886959954,9.590472522686593,9.84212267816686,19341864
2015-04-01,9.737100601196289,10.1231769231875,9.693468009870738,10.020455444586277,14073190
2015-05-01,9.874199867248535,9.931847377431964,9.66802814417189,9.872197777474094,11650228
2015-06-01,9.703059196472168,9.890214925392282,9.55453647832178,9.890214925392282,17802442
2015-07-01,9.846176147460938,9.880204802128429,9.564422093822973,9.692048065484329,21126108
2015-08-01,9.873079299926758,10.092140915583439,9.769712821364674,9.820155253627549,23587206
2015-09-01,10.006308555603027,10.040336442685236,9.819513292597414,9.826158672304722,10614648
2015-10-01,9.874199867248535,10.106152123145334,9.8384898243495,9.992297202440792,18458814
2015-11-01,9.880208015441895,13.935656815771406,9.673956809617723,9.88821485015282,15496037
2015-12-01,9.857422828674316,10.085959150762763,9.825063655630599,9.954500347805466,7950471
2016-01-01,10.225505828857422,10.242898599795478,9.857420049932285,9.857420049932285,16906659
2016-02-01,10.36303424835205,10.483491397540282,10.15472137154084,10.227529695746432,17379460
2016-03-01,10.348877906799316,10.433821221336474,10.168879951939365,10.433821221336474,16713857
2016-04-01,10.22955322265625,10.445955326851312,10.118317847272662,10.367079122987448,13494784
2016-05-01,10.3185396194458,10.405100760228883,10.160788772031424,10.160788772031424,14546362
2016-06-01,10.998111724853516,11.273830878464404,8.98638680790516,10.432378513690027,38096308
2016-07-01,11.196221351623535,11.228899091824637,10.925486083178203,11.069595205731613,15660170
2016-08-01,11.488276481628418,11.596521326277095,10.936185390955718,11.216642192628804,15283868
2016-09-01,11.253408432006836,11.50461951243571,11.049989613367046,11.465814156075723,11823362
2016-10-01,10.802045822143555,12.668355164860307,10.715695186573333,11.151289321471564,16822358
2016-11-01,10.552877426147461,10.941579936989966,10.424209262227821,10.75915629437845,32937384
2016-12-01,10.876321792602539,10.876321792602539,10.514740194176467,10.645437236535786,14774813
2017-01-01,10.67017650604248,10.876323663153254,10.543025269190823,10.876323663153254,12603818
2017-02-01,10.981459617614746,11.007846115119685,10.598025763366719,10.631009278442408,9956535
2017-03-01,11.004132270812988,11.049484097461233,10.833029802637911,10.973209891671614,13535353
2017-04-01,11.051548957824707,12.059608406494021,10.98665378019355,11.022688482332256,11811057
2017-05-01,10.985581398010254,11.086015847841887,10.808789368515917,11.049486508811704,12955492
2017-06-01,10.877814292907715,11.1697762620473,10.847935578011088,11.085882666031232,10461551
2017-07-01,10.919428825378418,10.986260666683354,10.777359670156354,10.832040484056185,10346275
2017-08-01,11.115012168884277,11.235692206905988,10.873652886558714,10.904863460176152,10119167
2017-09-01,10.832039833068848,11.229033693671052,10.644777979035462,11.129577671300861,12282057
2017-10-01,10.86116886138916,10.934575060869669,10.72384377161017,10.790425585217085,11204103
2017-11-01,10.844524383544922,11.005236389425072,10.796668748566,10.840362920453112,6590020
2017-12-01,11.026966094970703,11.104238173304465,10.85989100802871,10.864067984786866,9277174
2018-01-01,10.80976676940918,11.095465412183046,10.784705708583896,11.026964754366332,8075398
2018-02-01,10.851533889770508,10.851533889770508,10.636424827859411,10.738757940220824,8036845
2018-03-01,11.064557075500488,11.064557075500488,10.75964497017954,10.855713036785847,7571160
2018-04-01,10.95595645904541,11.093793472339676,10.784704436366978,11.064555438713114,8360209
2018-05-01,11.047850608825684,11.225367733380503,10.709522672835549,10.94551667336962,6171278
2018-06-01,11.064153671264648,11.139849265250403,10.887530885997228,11.097796068358537,6067699
2018-07-01,11.03471851348877,11.18190432609625,10.996870710186899,11.11041412009251,7697860
2018-08-01,11.055744171142578,11.16718446613822,10.963226973397017,11.059948769132784,5096762
2018-09-01,10.877017974853516,11.089386261875239,10.792912381717551,11.019998365492489,3985888
2018-10-01,10.973737716674805,11.034714801716612,10.660443097290683,10.862297445603687,8023459
2018-11-01,10.767680168151855,10.988458456837659,10.778193267213457,10.944302959520108,7836357
2018-12-01,11.085892677307129,11.28695427117024,10.82345424189573,10.848851249401248,5881781
2019-01-01,11.195947647094727,11.227693705187978,10.992769161458812,11.085892869520867,5827419
2019-02-01,11.098590850830078,11.310234465274746,11.08589275067144,11.22981047308232,3862351
2019-03-01,11.452034950256348,11.534575822377093,11.060493818660998,11.060493818660998,5096180
2019-04-01,11.267906188964844,11.479549799665973,11.181132340871633,11.413939989700353,4527283
2019-05-01,11.507061004638672,11.547273800799127,11.21499345096429,11.27213650602863,4242451
2019-06-01,11.61457633972168,11.712535532848293,11.552819139218542,11.576244340261773,3607644
2019-07-01,11.859475135803223,11.880771143829985,11.597540329771372,11.614577136192782,4759682
2019-08-01,12.270478248596191,12.46290511870045,11.823272658931922,11.885029861153635,5407204
2019-09-01,12.334364891052246,12.483433694696295,11.88580508898397,12.308810494312006,5130390
2019-10-01,12.091594696044922,12.442971063211347,11.87071820114571,12.23427508713197,5153706
2019-11-01,11.887158393859863,12.129927175438898,11.729572011455028,12.031967985040264,5190142
2019-12-01,11.828253746032715,12.070237175790428,11.729667298678608,11.941843260868913,5317161
2020-01-01,12.263319969177246,12.386501915949882,11.71544359099658,11.82825232119889,4445813
2020-02-01,12.379053115844727,12.494785460203637,12.049002796187509,12.299755391403833,5189795
2020-03-01,12.636236190795898,13.554515360895335,11.14457754621018,12.370481337912926,9084253
2020-04-01,12.951286315917969,12.979147991344625,12.529077980270339,12.601946411536,4643519
